날짜,키워드,노출수,클릭수,클릭률,클릭비용,총비용,전환수,전화율
2023-02-26,재활용의 중요성,6566,3831,1.7139128164969981,11,42141,2282,1.6787905346187555
2023-02-27,재활용 분리 배출,6851,654,10.47553516819572,16,10464,1624,0.4027093596059113
2023-02-27,재활용 교육,2184,1509,1.4473161033797217,151,227859,893,1.6898096304591266
2023-02-27,재활용 법률,951,109,8.724770642201834,145,15805,3068,0.03552803129074315
2023-02-28,재활용 방법,1771,157,11.280254777070065,108,16956,2110,0.07440758293838863
2023-02-28,재활용 법률,796,260,3.0615384615384613,122,31720,548,0.4744525547445255
2023-02-28,재활용 통계,5297,1421,3.7276565798733285,194,275674,2097,0.6776347162613257
2023-02-28,재활용 교육,5097,3985,1.2790464240903388,189,753165,1874,2.1264674493062965
2023-03-01,재활용 방법,1782,708,2.516949152542373,69,48852,2871,0.24660397074190177
2023-03-01,플라스틱 재활용,2073,1379,1.5032632342277013,32,44128,2954,0.466824644549763
2023-03-01,재활용 교육,4275,601,7.113144758735441,140,84140,1404,0.42806267806267806
2023-03-01,재활용 분리 배출,601,99,6.070707070707071,92,9108,1544,0.06411917098445596
2023-03-01,재활용 아이디어,8670,3030,2.8613861386138613,191,578730,319,9.498432601880877
2023-03-01,재활용 센터,8151,7061,1.1543690695368929,113,797893,1117,6.3213965980304385
2023-03-01,재활용의 중요성,4097,1863,2.199141170155663,119,221697,647,2.8794435857805256
2023-03-01,재활용 쓰레기,191,109,1.7522935779816513,191,20819,250,0.436
2023-03-02,재활용 센터,7762,409,18.977995110024448,177,72393,2912,0.1404532967032967
2023-03-02,재활용 통계,9476,3718,2.5486820871436255,144,535392,187,19.88235294117647
2023-03-02,플라스틱 재활용,6918,95,72.82105263157895,83,7885,1396,0.0680515759312321
2023-03-02,재활용 분리 배출,4478,2466,1.815896188158962,59,145494,2526,0.9762470308788599
2023-03-02,재활용의 중요성,7927,6555,1.2093058733791,4,26220,2272,2.8851232394366195
2023-03-03,재활용의 중요성,9793,1023,9.572825024437927,3,3069,1089,0.9393939393939394
2023-03-03,재활용 방법,5295,57,92.89473684210526,58,3306,2119,0.026899480887210947
2023-03-04,재활용 방법,3021,1098,2.751366120218579,189,207522,441,2.489795918367347
2023-03-04,재활용의 중요성,6666,2647,2.5183226293917644,18,47646,2718,0.9738778513612951
2023-03-05,재활용 아이디어,6565,2676,2.453288490284006,29,77604,223,12.0
2023-03-05,재활용 방법,3334,1130,2.950442477876106,13,14690,1446,0.7814661134163209
2023-03-05,재활용 교육,550,481,1.1434511434511434,39,18759,1999,0.24062031015507754
2023-03-05,재활용 분리 배출,692,540,1.2814814814814814,66,35640,2245,0.24053452115812918
2023-03-05,플라스틱 재활용,6504,580,11.213793103448277,179,103820,1866,0.3108252947481243
2023-03-05,재활용 쓰레기,1464,636,2.30188679245283,114,72504,729,0.8724279835390947
2023-03-05,재활용의 중요성,5287,3609,1.4649487392629537,39,140751,2008,1.7973107569721116
2023-03-05,재활용 센터,8784,4756,1.8469301934398654,153,727668,350,13.588571428571429
2023-03-05,재활용 통계,6459,5443,1.1866617674076796,64,348352,2282,2.3851884312007012
2023-03-06,재활용 방법,3181,1402,2.268901569186876,165,231330,930,1.5075268817204301
2023-03-06,재활용 분리 배출,3575,2558,1.3975762314308053,21,53718,1973,1.2965027876330462
2023-03-06,재활용 쓰레기,4616,4188,1.1021967526265521,102,427176,2447,1.711483449121373
2023-03-07,재활용 법률,1894,1533,1.2354859752120027,93,142569,90,17.033333333333335
2023-03-07,재활용 아이디어,2624,1296,2.0246913580246915,140,181440,1264,1.0253164556962024
2023-03-07,재활용의 중요성,7756,4504,1.72202486678508,67,301768,2871,1.5687913618948102
2023-03-07,플라스틱 재활용,7216,5825,1.2387982832618025,141,821325,366,15.915300546448087
2023-03-07,재활용 쓰레기,3362,1310,2.566412213740458,60,78600,1424,0.9199438202247191
2023-03-07,재활용 분리 배출,4520,4273,1.0578048209688744,74,316202,374,11.425133689839573
2023-03-08,재활용 법률,4878,1435,3.3993031358885015,40,57400,462,3.106060606060606
2023-03-09,플라스틱 재활용,2060,1326,1.5535444947209653,132,175032,1554,0.8532818532818532
2023-03-09,재활용 센터,4979,3606,1.3807542983915697,8,28848,2336,1.543664383561644
2023-03-09,재활용 통계,1710,1537,1.1125569290826285,190,292030,915,1.6797814207650272
2023-03-09,재활용 분리 배출,9139,153,59.73202614379085,198,30294,1064,0.143796992481203
2023-03-09,재활용 아이디어,675,542,1.2453874538745386,185,100270,2612,0.20750382848392038
2023-03-09,재활용 쓰레기,8641,1803,4.7925679423183585,39,70317,2181,0.8266850068775791
2023-03-09,재활용 교육,6637,1059,6.267233238904627,61,64599,887,1.19391206313416
2023-03-09,재활용의 중요성,2254,864,2.6087962962962963,97,83808,2398,0.3603002502085071
2023-03-10,재활용 아이디어,6314,635,9.943307086614173,11,6985,2988,0.21251673360107096
2023-03-10,재활용 교육,5709,3380,1.6890532544378698,87,294060,2463,1.3723101908241981
2023-03-10,플라스틱 재활용,9436,8509,1.1089434716182864,173,1472057,2066,4.118586640851888
2023-03-10,재활용 센터,4880,3590,1.3593314763231197,107,384130,938,3.8272921108742004
2023-03-10,재활용 방법,7399,6186,1.196087940510831,22,136092,1598,3.8710888610763456
2023-03-10,재활용 쓰레기,8778,5236,1.6764705882352942,45,235620,535,9.786915887850467
2023-03-11,재활용 교육,7428,5522,1.3451647953639985,123,679206,2682,2.058911260253542
2023-03-11,재활용 통계,3085,3015,1.023217247097844,153,461295,1119,2.6943699731903483
2023-03-11,재활용 센터,4532,534,8.486891385767791,100,53400,1226,0.4355628058727569
2023-03-11,플라스틱 재활용,9093,3745,2.42803738317757,167,625415,437,8.56979405034325
2023-03-11,재활용 법률,1516,444,3.4144144144144146,184,81696,1054,0.42125237191650855
2023-03-11,재활용 아이디어,8408,7130,1.179242636746143,163,1162190,1531,4.657086871325931
2023-03-12,재활용 아이디어,4845,1240,3.907258064516129,80,99200,2171,0.5711653615845232
2023-03-12,재활용 방법,5657,1279,4.422986708365911,76,97204,587,2.1788756388415673
2023-03-12,재활용 센터,5408,3991,1.3550488599348534,134,534794,297,13.437710437710438
2023-03-12,재활용 법률,3459,2114,1.6362346263008514,144,304416,781,2.7067861715749038
2023-03-12,재활용 쓰레기,6495,2887,2.2497402147558017,152,438824,679,4.251840942562592
2023-03-12,재활용 분리 배출,8138,6277,1.2964792098136053,174,1092198,1566,4.008301404853129
2023-03-13,재활용 분리 배출,1599,362,4.417127071823204,182,65884,58,6.241379310344827
2023-03-13,재활용 교육,6179,4371,1.4136353237245483,173,756183,284,15.390845070422536
2023-03-13,재활용 법률,4243,1508,2.8136604774535807,154,232232,8,188.5
2023-03-13,재활용 통계,3408,2607,1.3072497123130034,108,281556,1682,1.5499405469678953
2023-03-13,재활용 방법,5768,681,8.469897209985316,169,115089,1266,0.5379146919431279
2023-03-14,재활용 쓰레기,8755,5049,1.734006734006734,27,136323,2109,2.39402560455192
2023-03-14,재활용 방법,3269,170,19.229411764705883,126,21420,50,3.4
2023-03-14,재활용 법률,2749,675,4.072592592592593,25,16875,1134,0.5952380952380952
2023-03-14,플라스틱 재활용,4109,3461,1.1872291245304825,82,283802,366,9.456284153005464
2023-03-14,재활용의 중요성,1990,716,2.7793296089385473,169,121004,1093,0.6550777676120768
2023-03-14,재활용 센터,5451,5121,1.064440538957235,145,742545,1437,3.5636743215031315
2023-03-14,재활용 교육,8381,447,18.74944071588367,137,61239,707,0.6322489391796322
2023-03-14,재활용 분리 배출,2315,9,257.22222222222223,8,72,1390,0.006474820143884892
2023-03-15,재활용 센터,4187,2542,1.6471282454760032,14,35588,2389,1.0640435328589368
2023-03-15,재활용 아이디어,8450,5560,1.5197841726618706,112,622720,2181,2.5492893168271435
2023-03-15,플라스틱 재활용,4098,1999,2.050025012506253,10,19990,279,7.164874551971326
2023-03-15,재활용 분리 배출,5941,4207,1.412170192536249,26,109382,1150,3.6582608695652175
2023-03-15,재활용 쓰레기,2516,978,2.572597137014315,169,165282,2189,0.4467793513019644
2023-03-15,재활용 통계,9735,3315,2.936651583710407,124,411060,2892,1.146265560165975
2023-03-15,재활용 방법,4030,3059,1.3174239947695325,9,27531,138,22.166666666666668
2023-03-15,재활용의 중요성,4532,2396,1.8914858096828047,90,215640,1859,1.2888649811726736
2023-03-15,재활용 법률,2069,1379,1.5003625815808557,75,103425,942,1.4639065817409767
2023-03-16,재활용의 중요성,5246,1567,3.347798340778558,3,4701,1860,0.8424731182795699
2023-03-17,재활용 쓰레기,7260,3939,1.8431073876618431,165,649935,513,7.678362573099415
2023-03-17,재활용 아이디어,1555,1168,1.331335616438356,184,214912,665,1.756390977443609
2023-03-17,재활용 통계,2493,145,17.193103448275863,99,14355,708,0.20480225988700565
2023-03-17,재활용 방법,7358,1682,4.374554102259215,61,102602,2300,0.731304347826087
2023-03-17,재활용 법률,3568,3555,1.0036568213783403,98,348390,1010,3.51980198019802
2023-03-17,플라스틱 재활용,2859,702,4.072649572649572,174,122148,997,0.7041123370110332
2023-03-17,재활용 분리 배출,4397,3355,1.310581222056632,146,489830,739,4.539918809201624
2023-03-17,재활용 교육,9732,6937,1.4029119215799337,185,1283345,1417,4.895553987297107
2023-03-17,재활용 센터,5553,4988,1.11327185244587,62,309256,1001,4.983016983016983
2023-03-18,플라스틱 재활용,4729,3733,1.2668095365657648,145,541285,1968,1.8968495934959348
2023-03-18,재활용 방법,52,47,1.1063829787234043,139,6533,3097,0.01517597675169519
2023-03-18,재활용 통계,8210,6986,1.175207557973089,197,1376242,625,11.1776
2023-03-19,재활용 분리 배출,6924,2053,3.372625426205553,180,369540,2608,0.7871932515337423
2023-03-19,재활용 센터,2264,34,66.58823529411765,37,1258,2434,0.013968775677896467
2023-03-19,재활용 법률,3687,3209,1.1489560610782175,113,362617,2910,1.1027491408934709
2023-03-19,재활용 통계,143,55,2.6,93,5115,2898,0.018978605935127676
2023-03-19,재활용 쓰레기,5288,3482,1.5186674325100518,35,121870,1310,2.6580152671755726
2023-03-19,플라스틱 재활용,7772,3121,2.4902274911887217,17,53057,756,4.128306878306878
2023-03-19,재활용 방법,1337,572,2.3374125874125875,65,37180,2449,0.23356472029399755
2023-03-19,재활용의 중요성,1821,823,2.212636695018226,86,70778,2338,0.35201026518391787
2023-03-20,재활용 분리 배출,8179,8099,1.0098777626867514,180,1457820,1763,4.593874078275666
2023-03-21,재활용 통계,3220,1212,2.6567656765676566,112,135744,2501,0.4846061575369852
2023-03-21,플라스틱 재활용,4654,2682,1.7352721849366144,45,120690,715,3.751048951048951
2023-03-21,재활용 쓰레기,9492,5524,1.718320057929037,155,856220,1126,4.905861456483126
2023-03-21,재활용의 중요성,6587,3219,2.0462876669773222,146,469974,2015,1.5975186104218362
2023-03-21,재활용 센터,2318,82,28.26829268292683,142,11644,729,0.11248285322359397
2023-03-21,재활용 교육,2285,1546,1.4780077619663647,28,43288,2163,0.7147480351363846
2023-03-22,재활용 방법,1961,90,21.788888888888888,28,2520,1062,0.0847457627118644
2023-03-22,재활용 쓰레기,1272,1057,1.2034058656575213,61,64477,111,9.522522522522523
2023-03-22,재활용 법률,9512,1571,6.054742202418842,132,207372,1571,1.0
2023-03-22,플라스틱 재활용,2197,690,3.184057971014493,120,82800,1205,0.5726141078838174
2023-03-22,재활용 아이디어,5659,4479,1.2634516633177049,97,434463,1248,3.5889423076923075
2023-03-23,재활용 아이디어,8839,2691,3.284652545522111,108,290628,344,7.8226744186046515
2023-03-23,재활용 법률,1372,559,2.45438282647585,178,99502,2842,0.19669247009148488
2023-03-23,재활용의 중요성,3339,1539,2.1695906432748537,84,129276,1116,1.3790322580645162
2023-03-23,플라스틱 재활용,6228,331,18.815709969788518,159,52629,1731,0.19121894858463315
2023-03-23,재활용 통계,2525,356,7.092696629213483,124,44144,3042,0.11702827087442472
2023-03-24,재활용 분리 배출,8964,7888,1.1364097363083163,35,276080,1464,5.387978142076503
2023-03-24,재활용의 중요성,2425,616,3.936688311688312,42,25872,1455,0.4233676975945017
2023-03-24,재활용 아이디어,9426,757,12.451783355350067,109,82513,1205,0.6282157676348548
2023-03-24,플라스틱 재활용,7954,3141,2.5323145495065265,144,452304,235,13.36595744680851
2023-03-24,재활용 방법,6737,5352,1.2587817638266068,108,578016,1518,3.525691699604743
2023-03-24,재활용 교육,9059,5435,1.666789328426863,94,510890,1543,3.522359040829553
2023-03-24,재활용 법률,6501,1674,3.8835125448028673,53,88722,665,2.517293233082707
2023-03-24,재활용 쓰레기,5346,4018,1.3305126928820308,76,305368,340,11.81764705882353
2023-03-24,재활용 통계,5865,2527,2.3209339137316976,48,121296,1583,1.5963360707517371
2023-03-24,재활용 센터,9415,6384,1.474780701754386,35,223440,2281,2.7987724682156947
2023-03-25,재활용 교육,2796,1075,2.6009302325581394,106,113950,1361,0.789860396767083
2023-03-25,재활용 방법,9924,3117,3.1838306063522617,39,121563,861,3.6202090592334493
2023-03-25,재활용 쓰레기,5932,4350,1.3636781609195403,4,17400,1707,2.5483304042179262
2023-03-25,재활용 분리 배출,6285,4152,1.513728323699422,192,797184,656,6.329268292682927
2023-03-25,플라스틱 재활용,3622,2939,1.2323919700578427,119,349741,1440,2.0409722222222224
2023-03-26,재활용 방법,9281,5931,1.5648288652841005,19,112689,1269,4.673758865248227
2023-03-27,재활용 센터,5354,3986,1.3432012042147516,12,47832,2791,1.4281619491221784
2023-03-27,재활용 통계,8913,1736,5.134216589861751,158,274288,2787,0.622891998564765
2023-03-27,재활용 쓰레기,2713,1898,1.4293993677555321,106,201188,2006,0.9461615154536391
2023-03-27,재활용 아이디어,8718,8269,1.0542991897448302,29,239801,61,135.55737704918033
2023-03-27,플라스틱 재활용,8774,2709,3.238833517903285,173,468657,1950,1.3892307692307693
2023-03-27,재활용 교육,6329,3077,2.056873578160546,49,150773,405,7.597530864197531
2023-03-27,재활용 방법,6379,706,9.035410764872521,152,107312,469,1.5053304904051172
2023-03-28,플라스틱 재활용,5787,1071,5.4033613445378155,79,84609,2201,0.4865970013630168
2023-03-28,재활용 교육,4135,4076,1.0144749754661433,50,203800,1072,3.8022388059701493
2023-03-28,재활용의 중요성,1955,549,3.5610200364298725,107,58743,1465,0.3747440273037543
2023-03-28,재활용 통계,3699,2549,1.4511573165947431,134,341566,2362,1.0791701947502117
2023-03-28,재활용 방법,3756,2075,1.8101204819277108,75,155625,1600,1.296875
2023-03-28,재활용 분리 배출,1562,529,2.952741020793951,134,70886,399,1.3258145363408522
2023-03-28,재활용 아이디어,785,379,2.071240105540897,66,25014,2516,0.15063593004769477
2023-03-28,재활용 센터,120,92,1.3043478260869565,14,1288,1503,0.06121091151031271
2023-03-29,플라스틱 재활용,410,21,19.523809523809526,178,3738,2471,0.0084985835694051
2023-03-29,재활용 법률,1568,1554,1.009009009009009,170,264180,1996,0.7785571142284569
2023-03-29,재활용 분리 배출,8853,2000,4.4265,26,52000,809,2.4721878862793574
2023-03-29,재활용의 중요성,6500,2970,2.1885521885521886,165,490050,2809,1.057315770736917
2023-03-30,재활용 쓰레기,4766,3479,1.3699338890485773,39,135681,432,8.05324074074074
2023-03-30,재활용 분리 배출,9664,2946,3.2803801765105227,145,427170,2027,1.453379378391712
2023-03-30,재활용의 중요성,5387,3673,1.4666485161992922,119,437087,1977,1.8578654527061205
2023-03-31,재활용 분리 배출,8857,4206,2.1058012363290537,22,92532,3067,1.3713726768829475
2023-03-31,재활용 아이디어,537,221,2.429864253393665,2,442,3036,0.07279314888010541
2023-03-31,재활용 교육,4422,990,4.466666666666667,74,73260,3017,0.32814053695724227
2023-03-31,재활용 법률,5534,739,7.488497970230041,76,56164,1824,0.40515350877192985
2023-03-31,재활용의 중요성,9364,6601,1.41857294349341,55,363055,113,58.415929203539825
2023-03-31,재활용 통계,8501,5712,1.4882703081232493,67,382704,813,7.025830258302583
2023-03-31,재활용 방법,6025,2297,2.622986504135829,194,445618,2087,1.1006229036895065
2023-03-31,재활용 쓰레기,3460,2311,1.4971873647771528,151,348961,2589,0.8926226342217072
2023-04-01,재활용 분리 배출,3821,598,6.389632107023411,184,110032,16,37.375
2023-04-01,재활용 교육,9366,2118,4.422096317280453,164,347352,540,3.922222222222222
2023-04-01,재활용 센터,216,134,1.6119402985074627,15,2010,1956,0.06850715746421268
2023-04-01,재활용 아이디어,5576,5239,1.0643252529108609,5,26195,779,6.7252888318356865
